precoFipe,precoMinimo,precoMedio,precoMaximo,brand,model,version,modelYear,carroceria,versionId
39194,30000,37463,43000,RENAULT,DUSTER,2.0 TECH ROAD 4X2 16V FLEX 4P MANUAL,2013,Utilitário esportivo,d2521c0804da19a63af5b594b23188d8
42132,34000,41063,47990,RENAULT,DUSTER,2.0 TECH ROAD 4X2 16V FLEX 4P MANUAL,2014,Utilitário esportivo,2ad5fbcee9edd3add477017c791d28f4
,36800,41355,45900,RENAULT,DUSTER,2.0 TECH ROAD II 4X2 16V FLEX 4P AUTOMÁTICO,2014,Utilitário esportivo,e50030992dcff93749ae7ad78dc40de2
,37500,45449,49900,RENAULT,DUSTER,2.0 TECH ROAD II 4X2 16V FLEX 4P AUTOMÁTICO,2015,Utilitário esportivo,177a23e64ba47784ba50c569487cf91b
42132,31900,39745,44000,RENAULT,DUSTER,2.0 TECH ROAD II 4X2 16V FLEX 4P MANUAL,2014,Utilitário esportivo,e1ee8b7c9a72378daed900b94433715b
46795,37990,43602,52900,RENAULT,DUSTER,2.0 TECH ROAD II 4X2 16V FLEX 4P MANUAL,2015,Utilitário esportivo,6202ac81bbe83c77a1cc22159b56fc68
43854,39500,41660,45000,RENAULT,DUSTER,2.0 TECH ROAD II 4X4 16V FLEX 4P MANUAL,2014,Utilitário esportivo,5b973cf96ea5f9fc7a39fbefe5dc7047
0,45900,54521,61990,RENAULT,DUSTER OROCH,1.6 16V FLEX DYNAMIQUE 4P MANUAL,2016,Picape,8491a9ba78fcd2845281a48017e14323
0,48500,60086,70000,RENAULT,DUSTER OROCH,1.6 16V FLEX DYNAMIQUE 4P MANUAL,2017,Picape,9b9e1df2818ca7b9213db4d15b5e7f94
54217,48000,54213,60990,RENAULT,DUSTER OROCH,1.6 16V FLEX EXPRESSION 4P MANUAL,2016,Picape,933b90a9498a19b399a2e3f910038be9
56252,47920,56083,60000,RENAULT,DUSTER OROCH,1.6 16V FLEX EXPRESSION 4P MANUAL,2017,Picape,789b832480dd03be1ab17cfdfd899639
59895,53900,57435,59990,RENAULT,DUSTER OROCH,1.6 16V SCE FLEX DYNAMIQUE MANUAL,2017,Picape,29af292726d04a93e87f475832a5d8d6
62994,55000,62182,67990,RENAULT,DUSTER OROCH,1.6 16V SCE FLEX DYNAMIQUE MANUAL,2018,Picape,079c33a40f414cebb1d3726b7436c749
66021,65000,66988,69900,RENAULT,DUSTER OROCH,1.6 16V SCE FLEX DYNAMIQUE MANUAL,2019,Picape,df9fb528038adf4d221e16c352ff07b9
0,47400,55663,69900,RENAULT,DUSTER OROCH,1.6 16V SCE FLEX EXPRESS MANUAL,2018,Picape,8993a59e576ff9ebf7bf35ad68442863
0,50900,55265,59900,RENAULT,DUSTER OROCH,1.6 16V SCE FLEX EXPRESS MANUAL,2019,Picape,532887c849fb69a05af31e92c8056c11
59895,53890,57004,58900,RENAULT,DUSTER OROCH,1.6 16V SCE FLEX EXPRESSION MANUAL,2017,Picape,6f82765a65c4d37a45818fa9dc8cb5cf
62994,47900,57830,66500,RENAULT,DUSTER OROCH,1.6 16V SCE FLEX EXPRESSION MANUAL,2018,Picape,e34a8307a432faf4c0bf324d34d742a1
66021,57990,59990,60990,RENAULT,DUSTER OROCH,1.6 16V SCE FLEX EXPRESSION MANUAL,2019,Picape,52b85225bcddfe60ad8510bc57b90180
,55990,63898,89000,RENAULT,DUSTER OROCH,2.0 16V FLEX DYNAMIQUE 4P AUTOMÁTICO,2017,Picape,020f1a48fa3775ad8e4db8f1741629f6
0,49000,56102,66900,RENAULT,DUSTER OROCH,2.0 16V FLEX DYNAMIQUE 4P MANUAL,2016,Picape,979f0bfa59811a1672852fdd6ad11085
,60990,66394,71990,RENAULT,DUSTER OROCH,2.0 16V HI-FLEX DYNAMIQUE AUTOMÁTICO,2018,Picape,33b5e7fe644966870f58f91e0418807b
,59192,68308,76000,RENAULT,DUSTER OROCH,2.0 16V HI-FLEX DYNAMIQUE AUTOMÁTICO,2019,Picape,1c301c18e180842997cb7c64269bb529
32853,29900,31150,31992,RENAULT,FLUENCE,1.6 EXPRESSION 16V FLEX 4P MANUAL,2013,Sedã,e76ac6d97656408d092928c291e754a7
36879,30990,35408,39900,RENAULT,FLUENCE,1.6 EXPRESSION 16V FLEX 4P MANUAL,2014,Sedã,2575665a6dfb6a274e09bdba2339a9b6
,25000,31085,34990,RENAULT,FLUENCE,2.0 DYNAMIQUE 16V FLEX 4P AUTOMÁTICO,2011,Sedã,9d83993b6dd839ce8bafd20fe96e8518
,27500,32904,37900,RENAULT,FLUENCE,2.0 DYNAMIQUE 16V FLEX 4P AUTOMÁTICO,2012,Sedã,755f7ff52271ab0d0ab9ad45114505e5
,28900,35251,41913,RENAULT,FLUENCE,2.0 DYNAMIQUE 16V FLEX 4P AUTOMÁTICO,2013,Sedã,1dc02d3a629b4a840d2329f9025623c1
,28700,37662,59888,RENAULT,FLUENCE,2.0 DYNAMIQUE 16V FLEX 4P AUTOMÁTICO,2014,Sedã,ae447b6ea3cf501ec019ede4c7a5a7fb
,37520,46196,59900,RENAULT,FLUENCE,2.0 DYNAMIQUE 16V FLEX 4P AUTOMÁTICO,2015,Sedã,2d5e3f4dc10eca55ac413d82002bdfe3
,38500,50458,79900,RENAULT,FLUENCE,2.0 DYNAMIQUE 16V FLEX 4P AUTOMÁTICO,2016,Sedã,f7fdf2f5ad3186d640a8bd316ad5c4eb
31811,29890,30524,32900,RENAULT,FLUENCE,2.0 DYNAMIQUE 16V FLEX 4P MANUAL,2011,Sedã,17315d3a18a417b20b329704889b3d7d
33783,27900,32476,40900,RENAULT,FLUENCE,2.0 DYNAMIQUE 16V FLEX 4P MANUAL,2012,Sedã,d0335a27c20c7a696de4a5e85c115374
35166,27920,33527,40990,RENAULT,FLUENCE,2.0 DYNAMIQUE 16V FLEX 4P MANUAL,2013,Sedã,47f615226c9fbaed869c28804610c39a
38057,31490,36489,41900,RENAULT,FLUENCE,2.0 DYNAMIQUE 16V FLEX 4P MANUAL,2014,Sedã,03734b9aecae3f60fe22514ae7c50fb1
45969,39000,43445,52900,RENAULT,FLUENCE,2.0 DYNAMIQUE 16V FLEX 4P MANUAL,2015,Sedã,58e8fa41f371df972cc82ea42825539e
49144,40900,47824,54900,RENAULT,FLUENCE,2.0 DYNAMIQUE 16V FLEX 4P MANUAL,2016,Sedã,cabbbb6855fa418424b5797d7f58cac1
0,50900,55496,58900,RENAULT,FLUENCE,2.0 DYNAMIQUE 16V FLEX 4P MANUAL,2017,Sedã,a2518ecfc3ae1f9850f46033a3ed37a5
,40000,47082,57770,RENAULT,FLUENCE,2.0 DYNAMIQUE PLUS 16V FLEX 4P AUTOMÁTICO,2015,Sedã,4b8a89decb80897722c9918ddd50c791
,38999,48955,58000,RENAULT,FLUENCE,2.0 DYNAMIQUE PLUS 16V FLEX 4P AUTOMÁTICO,2016,Sedã,706df1b42b816ad896b8304ac6d8dc09
,44500,53513,60290,RENAULT,FLUENCE,2.0 DYNAMIQUE PLUS 16V FLEX 4P AUTOMÁTICO,2017,Sedã,5eac874be3655e3830ba31d4d2ea2a4f
,51000,60273,67000,RENAULT,FLUENCE,2.0 DYNAMIQUE PLUS 16V FLEX 4P AUTOMÁTICO,2018,Sedã,01d4e8d8f6d5140d835fb7f252e475a2
43901,39990,43845,50500,RENAULT,FLUENCE,2.0 GT 16V TURBO GASOLINA 4P MANUAL,2013,Sedã,87a8f51115e98425bf447081509d12cc
50110,43987,49722,54000,RENAULT,FLUENCE,2.0 GT 16V TURBO GASOLINA 4P MANUAL,2014,Sedã,ecd2506de80e6661ca5659b000ee1f6a
,35750,45313,52900,RENAULT,FLUENCE,2.0 GT LINE 16V FLEX 4P AUTOMÁTICO,2014,Sedã,c53e6f6c9e5f5bd7cbdab2e15d6d17f7
,55000,58148,63990,RENAULT,FLUENCE,2.0 GT LINE 16V FLEX 4P AUTOMÁTICO,2016,Sedã,50bf16c85f2456069148c42c04a75320
,28499,34098,42600,RENAULT,FLUENCE,2.0 PRIVILÉGE 16V FLEX 4P AUTOMÁTICO,2011,Sedã,2c911b8b22a3e11526ebe6927a857700
,28500,34137,37900,RENAULT,FLUENCE,2.0 PRIVILÉGE 16V FLEX 4P AUTOMÁTICO,2012,Sedã,6190541a626663daca703ed7a29f51bd
,31990,40158,44900,RENAULT,FLUENCE,2.0 PRIVILÉGE 16V FLEX 4P AUTOMÁTICO,2013,Sedã,0a162ab259f618e4799f44314e45374a
,37000,44462,54900,RENAULT,FLUENCE,2.0 PRIVILÉGE 16V FLEX 4P AUTOMÁTICO,2014,Sedã,6a0ea1cf3c56a22ed3fc86584f6fbd46
,42500,52724,74490,RENAULT,FLUENCE,2.0 PRIVILÉGE 16V FLEX 4P AUTOMÁTICO,2015,Sedã,1488ae080968a556cf0670f1cf7bb2f7
,46900,56812,62780,RENAULT,FLUENCE,2.0 PRIVILÉGE 16V FLEX 4P AUTOMÁTICO,2016,Sedã,5fcd5d9129ccf94b2f286ca83300abdb
,52200,65506,69780,RENAULT,FLUENCE,2.0 PRIVILÉGE 16V FLEX 4P AUTOMÁTICO,2017,Sedã,9f8236e43334b33a6670f6b2bbcc2956
24120,20500,23745,26000,RENAULT,KANGOO,1.6 EXPRESS 16V FLEX 3P MANUAL,2013,Van/Utilitário,699c88dc4168fc0ba1b1d78d12964377
26288,22000,27378,34000,RENAULT,KANGOO,1.6 EXPRESS 16V FLEX 3P MANUAL,2014,Van/Utilitário,5f048272556f65d9e10fe407b4c49c71
33028,31900,33873,38943,RENAULT,KANGOO,1.6 EXPRESS 16V FLEX 3P MANUAL,2015,Van/Utilitário,bbfb7c78136441b3467962ac02b2845b
35488,28900,35218,54999,RENAULT,KANGOO,1.6 EXPRESS 16V FLEX 3P MANUAL,2016,Van/Utilitário,8d4026a1c43a9440c24aeb2dbb01c3e7
38051,33900,37128,41900,RENAULT,KANGOO,1.6 EXPRESS 16V FLEX 3P MANUAL,2017,Van/Utilitário,7ed386a4da98b3372506a47b0294d0e9
44450,39900,43096,45600,RENAULT,KANGOO,1.6 EXPRESS 16V FLEX 3P MANUAL,2018,Van/Utilitário,943495c0737f6f6ad23aedd4ef131a10
24120,23900,25297,28500,RENAULT,KANGOO,1.6 EXPRESS 16V FLEX 4P MANUAL,2013,Van/Utilitário,f7a516496c6a87d32326012d7442ccd6
26288,24700,28411,36900,RENAULT,KANGOO,1.6 EXPRESS 16V FLEX 4P MANUAL,2014,Van/Utilitário,d42ae298a7f89d530eb7838ab62230c1
33028,26990,33779,42000,RENAULT,KANGOO,1.6 EXPRESS 16V FLEX 4P MANUAL,2015,Van/Utilitário,ec3516112a487115dcd7ac58eeefac86
35488,27900,35326,42990,RENAULT,KANGOO,1.6 EXPRESS 16V FLEX 4P MANUAL,2016,Van/Utilitário,bb396d2672fa52e278a0ed849a86a8f9
38051,34000,39485,50000,RENAULT,KANGOO,1.6 EXPRESS 16V FLEX 4P MANUAL,2017,Van/Utilitário,0b26fc8f86075718adaa191e04a18494
44450,39800,43860,60900,RENAULT,KANGOO,1.6 EXPRESS 16V FLEX 4P MANUAL,2018,Van/Utilitário,b71c5002884accf551dc5f730ebdbe7d
35636,29900,36407,40990,RENAULT,KWID,1.0 12V SCE FLEX INTENSE MANUAL,2018,Hatchback,b00bd2f40d11a2ddf593e93819063482
37120,29890,38784,43900,RENAULT,KWID,1.0 12V SCE FLEX INTENSE MANUAL,2019,Hatchback,0ce4bc49ad13a3aa4188c6a6ae090541
38455,36900,39510,40990,RENAULT,KWID,1.0 12V SCE FLEX INTENSE MANUAL,2020,Hatchback,b7f61869cd3591755f6a479d9c41f35a
28121,25000,28325,33900,RENAULT,KWID,1.0 12V SCE FLEX LIFE MANUAL,2018,Hatchback,09a663b1001b3cfead56b5af69b5c3f0
29125,26500,29876,36954,RENAULT,KWID,1.0 12V SCE FLEX LIFE MANUAL,2019,Hatchback,c5eac437a93429beae808a5717478d24
32786,24890,33131,39000,RENAULT,KWID,1.0 12V SCE FLEX ZEN MANUAL,2018,Hatchback,d9bc2c1c0f3aaa2cd6c23fb62d8e01fa
34201,29850,35771,40500,RENAULT,KWID,1.0 12V SCE FLEX ZEN MANUAL,2019,Hatchback,0a60fbb2c2bd75bbe01f9ffeee3cfac1
35364,34800,37918,42000,RENAULT,KWID,1.0 12V SCE FLEX ZEN MANUAL,2020,Hatchback,0163d54b19ebc3e55f336dac200158fb
34805,31000,35492,39955,RENAULT,LOGAN,1.0 12V SCE FLEX AUTHENTIQUE MANUAL,2017,Sedã,47d065d13e6d38fc6633e4c522661081
35965,28900,36841,349900,RENAULT,LOGAN,1.0 12V SCE FLEX AUTHENTIQUE MANUAL,2018,Sedã,8f2c7ade94ef7b29926bbaa009b3861a
38177,32900,38344,49990,RENAULT,LOGAN,1.0 12V SCE FLEX AUTHENTIQUE MANUAL,2019,Sedã,98e5d6535bcc860ace953a7138c7c01c
39312,32900,40872,45900,RENAULT,LOGAN,1.0 12V SCE FLEX EXPRESSION AVANTAGE MANUAL,2018,Sedã,6e91fb529a6600feb2f535e79e1b512f
43434,33900,42150,51900,RENAULT,LOGAN,1.0 12V SCE FLEX EXPRESSION AVANTAGE MANUAL,2019,Sedã,65f937475b76cbbe2d32d1954825b384
35314,28720,37310,39990,RENAULT,LOGAN,1.0 12V SCE FLEX EXPRESSION MANUAL,2017,Sedã,0dc6d4e21f3343338966b0712408f845
0,32890,38231,42900,RENAULT,LOGAN,1.0 12V SCE FLEX EXPRESSION MANUAL,2018,Sedã,3da3f9cedc4732babd8074a18d4756d1
0,33675,40900,55000,RENAULT,LOGAN,1.0 12V SCE FLEX EXPRESSION MANUAL,2019,Sedã,a1765127c9fa37fb060ead3246051a4d
18853,14500,17926,21800,RENAULT,LOGAN,1.0 AUTHENTIQUE 16V FLEX 4P MANUAL,2011,Sedã,9ef33953f823e06b35db30c3abc63104
20226,15900,20872,25800,RENAULT,LOGAN,1.0 AUTHENTIQUE 16V FLEX 4P MANUAL,2012,Sedã,3059fe94020413de39bf43d9b01bcf13
22349,16800,21361,23900,RENAULT,LOGAN,1.0 AUTHENTIQUE 16V FLEX 4P MANUAL,2013,Sedã,774a476df92009211c7f75fb58a23fc7
30415,22990,28875,33000,RENAULT,LOGAN,1.0 AUTHENTIQUE 16V FLEX 4P MANUAL,2014,Sedã,8e965b597ba5b32745b6bb97dce6e913
31412,24990,30733,39900,RENAULT,LOGAN,1.0 AUTHENTIQUE 16V FLEX 4P MANUAL,2015,Sedã,15a826f47d39ea2c5ecad56bc2a3b33c
33221,30000,34419,38900,RENAULT,LOGAN,1.0 AUTHENTIQUE 16V FLEX 4P MANUAL,2016,Sedã,049cf6c55d667700d89d2fef9d88a9d1
34364,27230,34910,43900,RENAULT,LOGAN,1.0 AUTHENTIQUE 16V FLEX 4P MANUAL,2017,Sedã,f12f5ddbf119cf567d16241e5faf8e37
20331,15400,19374,22990,RENAULT,LOGAN,1.0 EXPRESSION 16V FLEX 4P MANUAL,2011,Sedã,3c1e4b4cba5b3ed5b7db5401d29224f3
21106,16000,21145,23900,RENAULT,LOGAN,1.0 EXPRESSION 16V FLEX 4P MANUAL,2012,Sedã,e7b86851a0daf1bbea22c0139d3f732f
23615,19900,23509,26500,RENAULT,LOGAN,1.0 EXPRESSION 16V FLEX 4P MANUAL,2013,Sedã,995ad65cc7fdb2798e49cafc46b178cd
30922,26000,30645,33900,RENAULT,LOGAN,1.0 EXPRESSION 16V FLEX 4P MANUAL,2014,Sedã,c521ecb6da9c64485167a728376c181c
31922,25800,31573,37900,RENAULT,LOGAN,1.0 EXPRESSION 16V FLEX 4P MANUAL,2015,Sedã,dccd905acb1919c6a82d3f51c0fd5b3b
33346,25100,33259,38990,RENAULT,LOGAN,1.0 EXPRESSION 16V FLEX 4P MANUAL,2016,Sedã,2ac249201dd03addf8c52820424fe535
35314,31900,36250,38990,RENAULT,LOGAN,1.0 EXPRESSION 16V FLEX 4P MANUAL,2017,Sedã,3ec8c4fe5c543ecaac09145ae3cd7e4a
20331,16000,20615,23900,RENAULT,LOGAN,1.0 UP 16V FLEX 4P MANUAL,2011,Sedã,db057fb0907a94bc54496e650c16019b
44018,37890,40579,43900,RENAULT,LOGAN,1.6 16V SCE FLEX DYNAMIQUE EASY-R,2017,Sedã,321ea2952db082a71bd4e94b55e0eb3d
43259,32900,39679,43900,RENAULT,LOGAN,1.6 16V SCE FLEX DYNAMIQUE MANUAL,2017,Sedã,6761f5a4af2c2becac4159b182ff00a5
0,41900,45150,52900,RENAULT,LOGAN,1.6 16V SCE FLEX DYNAMIQUE MANUAL,2018,Sedã,4ee2c38b5ae2d1d7ac8b120209e67177
43210,35120,44461,50490,RENAULT,LOGAN,1.6 16V SCE FLEX EXPRESSION AVANTAGE MANUAL,2018,Sedã,1f051aacb84ed76a151d16a7f5572e71
47108,36900,45858,66900,RENAULT,LOGAN,1.6 16V SCE FLEX EXPRESSION AVANTAGE MANUAL,2019,Sedã,af631a967e6cd89cfa7467d265fa0312
39679,32000,38927,46000,RENAULT,LOGAN,1.6 16V SCE FLEX EXPRESSION EASY-R,2017,Sedã,86f8016fa536351f72c2bb2a09c3508c
43452,34900,41258,43990,RENAULT,LOGAN,1.6 16V SCE FLEX EXPRESSION EASY-R,2018,Sedã,394f33fd0721d071a45a8d0446ee1852
38610,30320,37468,43900,RENAULT,LOGAN,1.6 16V SCE FLEX EXPRESSION MANUAL,2017,Sedã,be6567ff6980ebb3482675cf3d13cb06
0,32900,42287,52990,RENAULT,LOGAN,1.6 16V SCE FLEX EXPRESSION MANUAL,2018,Sedã,3f64839c42836c37fa692dfd0aec8909
0,36980,44812,52890,RENAULT,LOGAN,1.6 16V SCE FLEX EXPRESSION MANUAL,2019,Sedã,16ab60c8a851dd65dc08abcac6a92f8a
0,45999,49292,50990,RENAULT,LOGAN,1.6 16V SCE FLEX EXPRESSION MANUAL,2020,Sedã,cd61d395ec1aee8285415f9d253b2233
37285,27990,35050,39900,RENAULT,LOGAN,1.6 DYNAMIQUE 8V FLEX 4P AUTOMATIZADO,2015,Sedã,40b3219bdb1c6bedd6a4f5186501cb49
40829,33900,38844,43900,RENAULT,LOGAN,1.6 DYNAMIQUE 8V FLEX 4P AUTOMATIZADO,2016,Sedã,c0a232315d071dd2b095fce3bda23c7b
42135,37900,40719,43900,RENAULT,LOGAN,1.6 DYNAMIQUE 8V FLEX 4P AUTOMATIZADO,2017,Sedã,c5b3f52c4ac16d81cc074d37536871cf
33919,28500,33715,39990,RENAULT,LOGAN,1.6 DYNAMIQUE 8V FLEX 4P MANUAL,2014,Sedã,ab2bffe6d2089852eceaa55a5c94f8c4
35663,28500,35550,41900,RENAULT,LOGAN,1.6 DYNAMIQUE 8V FLEX 4P MANUAL,2015,Sedã,228ca13620a8f250d2443fb8b95acd57
40917,33890,39353,45490,RENAULT,LOGAN,1.6 DYNAMIQUE 8V FLEX 4P MANUAL,2016,Sedã,6998fe5019b63c65992e09a1f283539f
43259,35900,40453,45900,RENAULT,LOGAN,1.6 DYNAMIQUE 8V FLEX 4P MANUAL,2017,Sedã,02d0de5e3e9c7c69f3986f4c405ec046
,19900,24378,28900,RENAULT,LOGAN,1.6 EXPRESSION 16V FLEX 4P AUTOMÁTICO,2012,Sedã,a46438db45c4ad523c3417df9fb5d440
,25900,27544,29900,RENAULT,LOGAN,1.6 EXPRESSION 16V FLEX 4P AUTOMÁTICO,2013,Sedã,09d05ccf42deaa1cb1dcd3b03051f6a8
36287,29990,34748,39990,RENAULT,LOGAN,1.6 EXPRESSION 8V FLEX 4P AUTOMATIZADO,2015,Sedã,b7c3384be8445c8a0959bcb2c2d193e1
38054,31900,37190,41900,RENAULT,LOGAN,1.6 EXPRESSION 8V FLEX 4P AUTOMATIZADO,2016,Sedã,6b8abf96f892da1313baceb6b5be488d
40136,33000,37204,39900,RENAULT,LOGAN,1.6 EXPRESSION 8V FLEX 4P AUTOMATIZADO,2017,Sedã,a276e10f47b629470733791fb64d362a
21326,15900,20197,23900,RENAULT,LOGAN,1.6 EXPRESSION 8V FLEX 4P MANUAL,2011,Sedã,2d871deb890d306287f3fd0b1e072cd2
23330,17999,22925,26900,RENAULT,LOGAN,1.6 EXPRESSION 8V FLEX 4P MANUAL,2012,Sedã,ca74268f72cabdbcb87ae980220a8784
25664,19900,24610,32900,RENAULT,LOGAN,1.6 EXPRESSION 8V FLEX 4P MANUAL,2013,Sedã,790389340778e31b5d09d1294b6a1d6d
32256,25900,32422,39900,RENAULT,LOGAN,1.6 EXPRESSION 8V FLEX 4P MANUAL,2014,Sedã,dc089de9da849759b937cac7f301be55
33807,25900,33128,40900,RENAULT,LOGAN,1.6 EXPRESSION 8V FLEX 4P MANUAL,2015,Sedã,02c8a2204e2d48eb853d49df30120c55
35595,26980,35210,42900,RENAULT,LOGAN,1.6 EXPRESSION 8V FLEX 4P MANUAL,2016,Sedã,5e7f579aef104b3db54f0b9c0f23b397
38610,30900,38454,44900,RENAULT,LOGAN,1.6 EXPRESSION 8V FLEX 4P MANUAL,2017,Sedã,01696ec82d4f8d5508ffd35cc540344f
21326,15900,20607,23900,RENAULT,LOGAN,1.6 EXPRESSION 8V HI-FLEX 4P MANUAL,2011,Sedã,24c17393f52a02a507f2e0ab7a01dc32
23330,21490,23484,24990,RENAULT,LOGAN,1.6 EXPRESSION 8V HI-FLEX 4P MANUAL,2012,Sedã,f2ef4e1c26c48ca008bc7c9c759af74d
40503,33900,39199,44000,RENAULT,LOGAN,1.6 SL EXCLUSIVE 8V FLEX 4P AUTOMATIZADO,2015,Sedã,e548294654758b8ecf5ab85843e3e4c2
36785,32990,36284,38990,RENAULT,LOGAN,1.6 SL EXCLUSIVE 8V FLEX 4P MANUAL,2015,Sedã,535dfbc890f8e6ab31c69c2f5d5c5629
75058,73000,83725,95000,RENAULT,MASTER,2.3 DCI CHASSI CABINE L2H1 16V DIESEL 2P MANUAL,2015,Van/Utilitário,c23343bcc2c02feed993f3a8ca679bc5
134020,134900,155155,164800,RENAULT,MASTER,2.3 DCI DIESEL MINIBUS EXECUTIVE 16L L3H2 3P MANUAL,2018,Van/Utilitário,d243dac8fb0184b5ce1a0a9c15920236
138562,139900,160238,180000,RENAULT,MASTER,2.3 DCI DIESEL MINIBUS EXECUTIVE 16L L3H2 3P MANUAL,2019,Van/Utilitário,7685f30d35db5db284252c2aa4ae2a02
120642,113900,126880,152500,RENAULT,MASTER,2.3 DCI MINIBUS EXECUTIVE L3H2 16 LUGARES 16V DIESEL 4P MANUAL,2016,Van/Utilitário,e512b0538cbf5f167471c2bb1cabf75b
127804,113900,133938,158000,RENAULT,MASTER,2.3 DCI MINIBUS EXECUTIVE L3H2 16 LUGARES 16V DIESEL 4P MANUAL,2017,Van/Utilitário,51a07cd06530b7c119f0c25d16eba837
,74999,76149,79999,RENAULT,MASTER,2.3 EXTRA FURGÃO L3H2 16V TURBO INTERCOOLER DIESEL 4P MANUAL,2014,Van/Utilitário,f9df922aabf8624f03c5f339e5d425af
,77788,80718,90000,RENAULT,MASTER,2.3 EXTRA FURGÃO L3H2 16V TURBO INTERCOOLER DIESEL 4P MANUAL,2015,Van/Utilitário,c51a6cb482b0080e1f496018d820c5dd
,83600,88301,103000,RENAULT,MASTER,2.3 EXTRA FURGÃO L3H2 16V TURBO INTERCOOLER DIESEL 4P MANUAL,2017,Van/Utilitário,e6b47420377d2c7c7193f3c1ca74f1fa
,72000,80459,98900,RENAULT,MASTER,2.3 FURGÃO L1H1 16V TURBO INTERCOOLER DIESEL 4P MANUAL,2016,Van/Utilitário,7eae71c660b379be9fc0a6cb7da33a8e
,73300,75895,80000,RENAULT,MASTER,2.3 GRAND FURGÃO L2H2 16V TURBO INTERCOOLER DIESEL 4P MANUAL,2016,Van/Utilitário,b52841c08c3d50c45849c3617be6e3a5
,77400,79850,82180,RENAULT,MASTER,2.3 GRAND FURGÃO L2H2 16V TURBO INTERCOOLER DIESEL 4P MANUAL,2017,Van/Utilitário,a92c3a21cc4273b0aa6f39839710a7bc
84698,69900,81725,90000,RENAULT,MASTER,2.5 DCI MINIBUS L2H2 16 LUGARES 16V DIESEL 3P MANUAL,2013,Van/Utilitário,ea34934e4bc0bddb77455953cf2c226f
0,83500,85850,87900,RENAULT,MASTER,2.5 DCI MINIBUS L3H2 16 LUGARES 16V DIESEL 3P MANUAL,2013,Van/Utilitário,752fc26d8327b6e8c22cf62d694fea4e
,21000,25032,28900,RENAULT,MÉGANE,1.6 DYNAMIQUE 16V FLEX 4P MANUAL,2011,Sedã,76bcb37f9f4783e413dcda5ce2373e10
,23000,26742,29900,RENAULT,MÉGANE,1.6 DYNAMIQUE GRAND TOUR 16V FLEX 4P MANUAL,2011,Perua/SW,e58ddfb1117afb6fb7c8fdc2956c3236
,21980,27361,32900,RENAULT,MÉGANE,1.6 DYNAMIQUE GRAND TOUR 16V FLEX 4P MANUAL,2012,Perua/SW,5f98ee1902fa3c971bb7eb5f715d75e8
,22900,28783,33990,RENAULT,MÉGANE,1.6 DYNAMIQUE GRAND TOUR 16V FLEX 4P MANUAL,2013,Perua/SW,9857ad064cc607a9beb2805164357261
32387,28500,32590,38990,RENAULT,SANDERO,1.0 12V SCE FLEX AUTHENTIQUE MANUAL,2017,Hatchback,8a44c97e9789dd0ef507714c5457c380
33460,26990,34004,40990,RENAULT,SANDERO,1.0 12V SCE FLEX AUTHENTIQUE MANUAL,2018,Hatchback,5d2e85133e9dcaff98badb5ba6d34b40
36354,27900,36526,44770,RENAULT,SANDERO,1.0 12V SCE FLEX AUTHENTIQUE MANUAL,2019,Hatchback,1a967f98c4607979544d3bb76c543123
39090,37000,40648,44790,RENAULT,SANDERO,1.0 12V SCE FLEX AUTHENTIQUE MANUAL,2020,Hatchback,907321857ef1c25cd28797a444995ffe
34126,26900,33503,37990,RENAULT,SANDERO,1.0 12V SCE FLEX EXPRESSION MANUAL,2017,Hatchback,7844abe616a4e0008c0ad232744e641b
35393,27900,35835,42990,RENAULT,SANDERO,1.0 12V SCE FLEX EXPRESSION MANUAL,2018,Hatchback,030e2ec026db4951e22a26eb83de8d92
39135,28690,38390,45913,RENAULT,SANDERO,1.0 12V SCE FLEX EXPRESSION MANUAL,2019,Hatchback,cd06ad7d7204f98672d65df6dc97125c
42650,42400,45670,47490,RENAULT,SANDERO,1.0 12V SCE FLEX EXPRESSION MANUAL,2020,Hatchback,bf892944f443c670ba03c3110865ae26
36720,29990,35520,39900,RENAULT,SANDERO,1.0 12V SCE FLEX VIBE MANUAL,2017,Hatchback,00ce581d511dad859823dca3eb9dd281
39860,30000,38642,49990,RENAULT,SANDERO,1.0 12V SCE FLEX VIBE MANUAL,2018,Hatchback,3b4f9471f8186159a99c656ed4d74ef4
41746,36900,41098,45890,RENAULT,SANDERO,1.0 12V SCE FLEX VIBE MANUAL,2019,Hatchback,cfda1ec121b5c8b7a877460ed7ad9f31
0,42990,48390,49590,RENAULT,SANDERO,1.0 12V SCE FLEX ZEN MANUAL,2020,Hatchback,071b752fa8e5a635f00e625bdd5bf095
17974,14700,17230,19990,RENAULT,SANDERO,1.0 AUTHENTIQUE 16V FLEX 4P MANUAL,2011,Hatchback,0ab6bcda42680a666823cfba1529d5ce
20542,15500,20322,28490,RENAULT,SANDERO,1.0 AUTHENTIQUE 16V FLEX 4P MANUAL,2012,Hatchback,222e0c6eeb2870d144caec840a60f7a9
21304,15990,21558,28990,RENAULT,SANDERO,1.0 AUTHENTIQUE 16V FLEX 4P MANUAL,2013,Hatchback,acab95c6f9b923920e3a94e31408bbf2
24297,18800,24097,26900,RENAULT,SANDERO,1.0 AUTHENTIQUE 16V FLEX 4P MANUAL,2014,Hatchback,5661d568035c963ae7767f95bb52c218
